order_id,total_quantity,order_value
O00016130,3,356.82000000000005
O00016131,3,550.74
O00016132,1,56.18
O00016133,10,848.8
O00016134,3,256.36
O00016135,3,1078.4
O00016136,3,134.69
O00016137,1,98.92
O00016138,1,67.54
O00016139,1,376.31
O00016140,6,1748.4
O00016141,5,359.81
O00016142,1,71.52
O00016143,7,2435.77
O00016144,5,489.61
O00016145,2,1055.74
O00016146,3,70.56
O00016147,3,120.35
O00016148,4,2131.58
O00016149,2,1408.92
O00016150,2,244.01999999999998
O00016151,1,13.6
O00016152,6,484.33
O00016153,6,3298.7000000000003
O00016154,4,609.1700000000001
O00016155,2,108.39
O00016156,4,854.09
O00016157,2,190.16
O00016158,3,1090.8400000000001
O00016159,4,4052.34
O00016160,9,2052.88
O00016161,1,19.24
O00016162,3,801.76
O00016163,4,179.39
O00016164,6,955.0600000000001
O00016165,3,199.38
O00016166,3,127.5
O00016167,4,419.94000000000005
O00016168,1,988.62
O00016169,2,11.05
O00016170,4,796.1899999999999
O00016171,4,149.26
O00016172,2,199.56
O00016173,2,360.52
O00016174,5,563.14
O00016175,4,1380.92
O00016176,1,32.78
O00016177,5,3144.71
O00016178,2,1411.76
O00016179,4,630.52
O00016180,4,310.8
O00016181,2,59.0
O00016182,1,116.24
O00016183,3,1894.08
O00016184,2,38.38
O00016185,1,42.47
O00016186,5,322.32
O00016187,5,328.10999999999996
O00016188,4,360.23
O00016189,1,92.24
O00016190,5,189.71
O00016191,1,495.1
O00016192,5,207.49
O00016193,6,679.14
O00016194,3,624.41
O00016195,5,446.22
O00016196,2,1484.94
O00016197,4,1728.48
O00016198,5,368.75
O00016199,1,1097.96
O00016200,1,763.65
O00016201,4,251.98
O00016202,1,43.35
O00016203,2,87.60000000000001
O00016204,3,1073.61
O00016205,2,114.12
O00016206,4,4064.6200000000003
O00016207,2,196.96
O00016208,4,830.74
O00016209,3,689.3199999999999
O00016210,1,45.32
O00016211,6,228.09
O00016212,8,651.22
O00016213,7,1816.96
O00016214,1,226.36
O00016215,1,86.59
O00016216,11,2547.0499999999997
O00016217,1,5.55
O00016218,2,217.7
O00016219,7,1724.35
O00016220,1,1663.12
O00016221,4,571.5799999999999
O00016222,2,108.89
O00016223,3,819.5
O00016224,1,119.02
O00016225,6,324.97
O00016226,1,299.66
O00016227,2,40.46
O00016228,2,90.06
O00016229,5,902.45
O00016230,2,155.26
O00016231,1,25.48
O00016232,1,1993.95
O00016233,2,37.58
O00016234,1,29.92
O00016235,3,490.93
O00016236,3,281.48
O00016237,1,54.41
O00016238,2,184.08999999999997
O00016239,2,81.44
O00016240,5,550.18
O00016241,4,549.3199999999999
O00016242,2,121.1
O00016243,2,167.19
O00016244,4,2040.11
O00016245,5,211.2
O00016246,3,1443.3100000000002
O00016247,1,22.01
O00016248,1,83.34
O00016249,1,82.98
O00016250,2,1804.96
O00016251,2,242.04
O00016252,5,1152.69
O00016253,4,700.86
O00016254,5,1805.36
O00016255,3,288.58
O00016256,6,1323.58
O00016257,2,508.16
O00016258,2,110.56
O00016259,1,12.66
O00016260,5,324.6
O00016261,6,639.62
O00016262,1,20.77
O00016263,1,12.76
O00016264,1,52.18
O00016265,9,548.43
O00016266,3,1181.79
O00016267,4,1279.05
O00016268,1,6.58
O00016269,1,63.38
O00016270,1,77.46
O00016271,4,3037.86
O00016272,1,54.01
O00016273,2,109.16
O00016274,2,162.78
O00016275,4,223.09
O00016276,3,1558.0900000000001
O00016277,1,40.8
O00016278,6,1162.6
O00016279,3,71.41
O00016280,1,24.92
O00016281,5,945.57
O00016282,1,92.24
O00016283,2,519.44
O00016284,1,19.77
O00016285,3,2534.3399999999997
O00016286,8,541.43
O00016287,4,1712.53
O00016288,1,24.22
O00016289,8,1546.5200000000002
O00016290,1,220.52
O00016291,2,300.9
O00016292,1,92.23
O00016293,4,476.99
O00016294,1,15.79
O00016295,3,277.26
O00016296,3,1093.19
O00016297,1,38.31
O00016298,4,170.09
O00016299,9,5053.45
O00016300,1,52.18
O00016301,4,393.0
O00016302,3,738.9100000000001
O00016303,1,20.74
O00016304,7,313.83
O00016305,1,492.48
O00016306,1,12.81
O00016307,5,565.02
O00016308,1,926.15
O00016309,3,647.9599999999999
O00016310,2,126.34
O00016311,1,19.35
O00016312,2,40.6
O00016313,1,12.31
O00016314,1,746.51
O00016315,2,138.58
O00016316,3,55.59
O00016317,4,1259.06
O00016318,4,163.72
O00016319,5,2035.68
O00016320,5,322.32
O00016321,6,342.72
O00016322,9,2428.57
O00016323,6,1449.66
O00016324,2,569.2
O00016325,4,509.5
O00016326,1,117.92
O00016327,1,46.59
O00016328,3,420.34999999999997
O00016329,6,2055.48
O00016330,2,53.730000000000004
O00016331,6,857.27
O00016332,3,708.03
O00016333,6,412.84000000000003
O00016334,2,135.35
O00016335,6,1135.45
O00016336,4,772.81
O00016337,4,565.01
O00016338,1,58.41
O00016339,2,671.22
O00016340,5,1013.26
O00016341,1,34.59
O00016342,6,2728.5
O00016343,1,24.61
O00016344,1,697.07
O00016345,6,435.38
O00016346,6,498.37
O00016347,1,18.5
O00016348,3,150.45
O00016349,1,23.41
O00016350,4,907.52
O00016351,1,1097.96
O00016352,2,1555.6299999999999
O00016353,5,493.31000000000006
O00016354,3,148.16
O00016355,1,136.74
O00016356,4,554.61
O00016357,3,256.31
O00016358,4,814.4399999999999
O00016359,6,1043.23
O00016360,2,50.83
O00016361,4,888.47
O00016362,4,178.38
O00016363,3,858.27
O00016364,4,369.24
O00016365,4,519.21
O00016366,1,10.47
O00016367,3,1319.06
O00016368,3,396.25
O00016369,1,56.87
O00016370,5,282.04
O00016371,1,1325.06
O00016372,3,752.6
O00016373,2,124.94
O00016374,9,4909.21
O00016375,2,619.6299999999999
O00016376,3,181.07
O00016377,4,1449.3600000000001
O00016378,5,793.7800000000001
O00016379,3,78.3
O00016380,1,11.44
O00016381,6,377.23
O00016382,4,1368.32
O00016383,1,3.42
O00016384,2,881.79
O00016385,3,207.77
O00016386,6,3771.26
O00016387,1,627.99
O00016388,4,565.0699999999999
O00016389,4,1150.57
O00016390,1,36.95
O00016391,2,227.11
O00016392,3,1086.16
O00016393,2,62.56
O00016394,4,2191.47
O00016395,6,661.45
O00016396,6,786.72
O00016397,2,441.04
O00016398,1,20.93
O00016399,5,1937.3999999999999
O00016400,1,15.41
O00016401,1,69.64
O00016402,3,230.75
O00016403,3,1094.77
O00016404,5,156.52
O00016405,3,71.55
O00016406,2,439.38
O00016407,2,199.08
O00016408,4,84.32
O00016409,8,2186.06
O00016410,1,11.95
O00016411,4,188.67
O00016412,1,376.31
O00016413,6,575.47
O00016414,1,728.97
O00016415,3,234.01
O00016416,1,55.49
O00016417,3,4240.23
O00016418,2,292.1
O00016419,1,97.42
O00016420,1,87.54
O00016421,2,105.9
O00016422,4,624.36
O00016423,4,615.9
O00016424,1,115.63
O00016425,4,358.99
O00016426,1,12.47
O00016427,4,72.04
O00016428,2,265.54
O00016429,2,138.3
O00016430,1,22.36
O00016431,3,250.07
O00016432,5,305.77
O00016433,1,1700.35
O00016434,1,23.79
O00016435,2,3.44
O00016436,1,59.25
O00016437,5,1957.11
O00016438,3,62.04
O00016439,1,43.64
O00016440,1,50.17
O00016441,3,266.15999999999997
O00016442,1,11.44
O00016443,2,87.06
O00016444,1,82.98
O00016445,5,1149.14
O00016446,2,276.48
O00016447,2,341.8
O00016448,2,105.78
O00016449,1,166.22
O00016450,3,257.45
O00016451,5,925.78
O00016452,2,53.76
O00016453,4,348.64
O00016454,4,346.42
O00016455,1,124.68
O00016456,1,25.73
O00016457,3,1315.05
O00016458,2,235.26
O00016459,4,1125.55
O00016460,7,1048.54
O00016461,2,328.7
O00016462,3,149.11
O00016463,1,34.13
O00016464,4,452.46
O00016465,1,21.2
O00016466,2,157.73000000000002
O00016467,5,422.6
O00016468,5,818.7
O00016469,5,273.73
O00016470,5,376.12
O00016471,2,802.46
O00016472,1,60.85
O00016473,2,236.82
O00016474,1,37.69
O00016475,3,56.800000000000004
O00016476,1,11.62
O00016477,4,234.03000000000003
O00016478,2,60.43
O00016479,1,41.44
O00016480,1,242.11
O00016481,2,932.65
O00016482,4,1402.93
O00016483,2,688.71
O00016484,1,343.39
O00016485,6,1308.0900000000001
O00016486,5,697.42
O00016487,6,960.05
O00016488,3,418.40999999999997
O00016489,4,958.29
O00016490,4,248.42000000000002
O00016491,1,42.91
O00016492,6,1862.71
O00016493,3,632.1999999999999
O00016494,3,704.8299999999999
O00016495,2,2066.26
O00016496,1,6.69
O00016497,1,47.88
O00016498,6,195.81
O00016499,1,297.23
O00016500,4,203.64
O00016501,3,433.25
O00016502,1,156.64
O00016503,1,61.39
O00016504,4,536.37
O00016505,7,901.3299999999999
O00016506,5,632.94
O00016507,3,135.15
O00016508,1,52.77
O00016509,4,1246.53
O00016510,2,357.92
O00016511,4,685.98
O00016512,7,1463.5300000000002
O00016513,1,20.68
O00016514,1,305.0
O00016515,1,18.65
O00016516,3,390.21999999999997
O00016517,2,530.74
O00016518,4,565.99
O00016519,3,62.4
O00016520,1,19.35
O00016521,1,70.33
O00016522,7,2488.16
O00016523,2,408.16999999999996
O00016524,1,8.24
O00016525,5,555.88
O00016526,3,110.01
O00016527,6,656.6
O00016528,3,467.16999999999996
O00016529,1,37.23
O00016530,1,34.32
O00016531,1,134.22
O00016532,3,3651.65
O00016533,5,1211.6399999999999
O00016534,2,971.77
O00016535,2,609.38
O00016536,4,584.97
O00016537,4,1418.14
O00016538,6,272.4
O00016539,2,108.68
O00016540,3,730.6700000000001
O00016541,5,986.8199999999999
O00016542,1,32.69
O00016543,2,2302.94
O00016544,4,341.61
O00016545,3,67.32
O00016546,4,1776.27
O00016547,1,957.88
O00016548,4,329.38
O00016549,6,3935.52
O00016550,6,2394.8700000000003
O00016551,1,8.74
O00016552,2,660.22
O00016553,1,953.03
O00016554,3,666.07
O00016555,3,579.65
O00016556,2,126.36
O00016557,1,14.09
O00016558,3,963.66
O00016559,4,291.89
O00016560,1,51.05
O00016561,10,426.89
O00016562,4,1154.88
O00016563,1,244.29
O00016564,3,769.56
O00016565,3,363.81
O00016566,4,176.29
O00016567,4,188.1
O00016568,3,342.95
O00016569,4,333.78
O00016570,2,1597.2
O00016571,11,1791.94
O00016572,2,236.87
O00016573,3,1964.28
O00016574,2,163.87
O00016575,1,7.56
O00016576,5,1889.8700000000001
O00016577,1,51.52
O00016578,3,1267.31
O00016579,2,40.699999999999996
O00016580,1,225.99
O00016581,2,431.12
O00016582,3,1604.92
O00016583,3,166.26
O00016584,1,542.86
O00016585,8,519.5799999999999
O00016586,1,105.35
O00016587,1,409.61
O00016588,7,499.90999999999997
O00016589,3,50.58
O00016590,3,697.47
O00016591,3,244.71
O00016592,1,811.5
O00016593,7,1289.81
O00016594,1,466.25
O00016595,7,2450.98
O00016596,5,669.05
O00016597,1,95.98
O00016598,3,194.85
O00016599,2,153.82
O00016600,3,315.18999999999994
O00016601,5,1859.05
O00016602,1,53.16
O00016603,4,162.84
O00016604,4,291.17
O00016605,5,452.36
O00016606,1,147.11
O00016607,3,217.14
O00016608,1,33.11
O00016609,1,329.14
O00016610,5,241.39999999999998
O00016611,2,1335.18
O00016612,7,386.17
O00016613,4,231.66000000000003
O00016614,2,90.91999999999999
O00016615,1,90.19
O00016616,2,313.64
O00016617,2,850.77
O00016618,5,676.19
O00016619,1,291.84
O00016620,1,494.84
O00016621,3,695.23
O00016622,5,855.42
O00016623,1,815.01
O00016624,1,538.42
O00016625,2,16.1
O00016626,5,1547.5
O00016627,2,394.22
O00016628,3,529.16
O00016629,3,3660.2200000000003
O00016630,3,39.39
O00016631,5,211.23
O00016632,1,612.23
O00016633,7,2113.8199999999997
O00016634,2,251.96
O00016635,5,494.29
O00016636,1,79.35
O00016637,2,778.1099999999999
O00016638,1,101.57
O00016639,3,156.79000000000002
O00016640,1,492.64
O00016641,5,922.55
O00016642,2,130.48
O00016643,2,131.4
O00016644,5,591.2
O00016645,2,1156.18
O00016646,1,29.83
O00016647,4,559.35
O00016648,1,22.21
O00016649,1,153.71
O00016650,3,204.03
O00016651,1,76.59
O00016652,2,212.6
O00016653,3,1202.79
O00016654,1,43.35
O00016655,5,249.61
O00016656,3,1280.31
O00016657,3,726.9399999999999
O00016658,1,490.48
O00016659,4,804.46
O00016660,5,1552.0
O00016661,1,1.21
O00016662,1,183.87
O00016663,2,286.85
O00016664,1,42.19
O00016665,2,164.27
O00016666,6,384.75
O00016667,1,6.75
O00016668,8,2373.89
O00016669,1,103.58
O00016670,1,55.25
O00016671,1,45.66
O00016672,3,161.49
O00016673,6,3035.1
O00016674,2,82.64
O00016675,1,22.59
O00016676,5,1437.75
O00016677,3,1273.23
O00016678,4,350.34000000000003
O00016679,4,302.77
O00016680,1,87.48
O00016681,5,111.05
O00016682,1,1006.47
O00016683,2,94.66000000000001
O00016684,3,386.29
O00016685,1,52.54
O00016686,1,39.15
O00016687,1,74.61
O00016688,4,220.57
O00016689,4,399.8
O00016690,4,102.66
O00016691,5,1132.04
O00016692,3,103.45
O00016693,5,279.71
O00016694,1,116.26
O00016695,3,348.64
O00016696,1,53.19
O00016697,4,425.64
O00016698,5,1066.84
O00016699,5,1823.48
O00016700,2,85.19999999999999
O00016701,3,580.23
O00016702,1,140.3
O00016703,4,1564.5700000000002
O00016704,1,83.14
O00016705,6,1377.14
O00016706,4,842.76
O00016707,1,98.53
O00016708,1,81.47
O00016709,2,264.09000000000003
O00016710,1,13.83
O00016711,3,1153.0900000000001
O00016712,2,654.4
O00016713,1,86.34
O00016714,3,274.97
O00016715,1,631.36
O00016716,2,597.8000000000001
O00016717,1,43.24
O00016718,1,40.38
O00016719,4,1251.09
O00016720,1,16.74
O00016721,3,494.17999999999995
O00016722,1,46.81
O00016723,1,5.74
O00016724,3,171.99
O00016725,5,354.28
O00016726,4,574.53
O00016727,6,889.27
O00016728,5,266.34000000000003
O00016729,2,147.41
O00016730,2,401.3
O00016731,2,96.8
O00016732,5,417.12
O00016733,5,565.78
O00016734,9,1803.09
O00016735,1,488.59
O00016736,1,28.43
O00016737,4,250.89000000000001
O00016738,2,190.91
O00016739,3,302.37
O00016740,5,478.85
O00016741,1,667.59
O00016742,5,273.99
O00016743,1,15.79
O00016744,1,769.71
O00016745,8,772.01
O00016746,3,427.48999999999995
O00016747,1,10.62
O00016748,6,1008.1500000000001
O00016749,1,18.89
O00016750,6,1327.6899999999998
O00016751,3,404.45
O00016752,4,470.38
O00016753,4,1409.44
O00016754,6,3346.02
O00016755,4,332.35
O00016756,3,221.99
O00016757,1,26.07
O00016758,6,672.51
O00016759,1,11.31
O00016760,4,737.27
O00016761,1,105.48
O00016762,3,436.94
O00016763,6,652.71
O00016764,2,1233.96
O00016765,4,308.25
O00016766,6,442.14
O00016767,2,1652.36
O00016768,5,1796.35
O00016769,1,52.1
O00016770,6,413.42
O00016771,1,25.1
O00016772,2,198.3
O00016773,4,2259.12
O00016774,10,2902.76
O00016775,4,3066.77
O00016776,2,834.3
O00016777,1,84.86
O00016778,3,162.47
O00016779,2,28.18
O00016780,4,415.22
O00016781,3,457.29
O00016782,3,1004.03
O00016783,2,226.49
O00016784,4,1817.68
O00016785,3,291.22
O00016786,6,508.65999999999997
O00016787,9,1773.2600000000002
O00016788,3,354.31
O00016789,1,204.78
O00016790,4,1333.26
O00016791,8,1097.33
O00016792,1,2.75
O00016793,6,1085.06
O00016794,3,484.84000000000003
O00016795,4,499.37
O00016796,6,608.8199999999999
O00016797,2,87.96
O00016798,5,479.52
O00016799,4,2096.79
O00016800,1,87.48
O00016801,5,1144.92
O00016802,2,45.56
O00016803,6,1472.28
O00016804,1,210.39
O00016805,6,353.88
O00016806,6,565.1800000000001
O00016807,1,32.13
O00016808,8,5117.51
O00016809,1,527.87
O00016810,3,1110.31
O00016811,4,180.28
O00016812,6,1510.96
O00016813,3,1075.17
O00016814,5,717.1500000000001
O00016815,6,2552.62
O00016816,6,2741.54
O00016817,5,263.4
O00016818,5,986.94
O00016819,1,9.28
O00016820,5,320.66999999999996
O00016821,1,1.72
O00016822,2,56.08
O00016823,2,201.62
O00016824,3,232.03
O00016825,1,1217.83
O00016826,2,18.62
O00016827,1,33.86
O00016828,4,748.35
O00016829,4,235.06
O00016830,2,188.8
O00016831,3,579.42
O00016832,1,157.71
O00016833,4,350.37
O00016834,2,368.90999999999997
O00016835,1,286.99
O00016836,3,281.03
O00016837,1,233.7
O00016838,4,455.31999999999994
O00016839,4,344.93
O00016840,3,474.18
O00016841,2,33.83
O00016842,2,313.09000000000003
O00016843,3,915.41
O00016844,3,2058.61
O00016845,3,2922.48
O00016846,1,554.93
O00016847,2,135.88
O00016848,1,99.47
O00016849,2,273.77
O00016850,3,239.79
O00016851,1,12.65
O00016852,4,91.89000000000001
O00016853,6,718.8900000000001
O00016854,1,49.88
O00016855,1,42.19
O00016856,3,144.6
O00016857,6,368.65
O00016858,5,1956.3600000000001
O00016859,1,71.4
O00016860,2,713.48
O00016861,3,665.85
O00016862,6,449.13
O00016863,1,98.55
O00016864,1,97.63
O00016865,3,354.85
O00016866,5,3809.48
O00016867,7,816.74
O00016868,1,32.07
O00016869,3,438.41
O00016870,5,344.95000000000005
O00016871,2,852.48
O00016872,5,1212.17
O00016873,7,2366.5
O00016874,2,75.18
O00016875,2,656.91
O00016876,5,304.65999999999997
O00016877,1,60.55
O00016878,4,1845.14
O00016879,1,34.96
O00016880,2,291.74
O00016881,4,525.22
O00016882,1,1194.94
O00016883,2,201.24
O00016884,4,2159.16
O00016885,6,619.61
O00016886,2,37.02
O00016887,1,158.06
O00016888,3,1702.17
O00016889,1,142.94
O00016890,1,1236.42
O00016891,3,322.17
O00016892,1,495.1
O00016893,2,75.0
O00016894,3,135.88
O00016895,5,406.05
O00016896,5,550.76
O00016897,1,44.46
O00016898,1,354.49
O00016899,1,150.71
O00016900,3,5471.26
O00016901,1,175.11
O00016902,1,1206.27
O00016903,4,118.89
O00016904,2,920.01
O00016905,1,59.55
O00016906,1,134.95
O00016907,1,1413.41
O00016908,2,167.84
O00016909,1,16.14
O00016910,4,417.26
O00016911,3,185.24
O00016912,1,215.6
O00016913,1,239.55
O00016914,3,226.0
O00016915,1,6.79
O00016916,2,194.75
O00016917,1,322.77
O00016918,1,242.13
O00016919,6,1414.03
O00016920,5,662.39
O00016921,7,777.12
O00016922,1,36.2
O00016923,9,1941.52
O00016924,5,1694.78
O00016925,7,438.18
O00016926,2,382.66
O00016927,1,97.72
O00016928,3,1066.51
O00016929,3,186.94
O00016930,5,938.61
O00016931,5,3741.9900000000002
O00016932,4,2472.34
O00016933,4,252.94
O00016934,6,1692.7500000000002
O00016935,5,502.82
O00016936,1,226.24
O00016937,2,1039.79
O00016938,2,1268.2
O00016939,7,426.04
O00016940,4,108.75
O00016941,1,12.72
O00016942,2,217.28
O00016943,2,1422.85
O00016944,7,2719.9700000000003
O00016945,1,705.88
O00016946,3,122.69
O00016947,5,601.96
O00016948,1,704.46
O00016949,1,982.1
O00016950,2,138.89
O00016951,2,1656.18
O00016952,1,42.91
O00016953,7,703.1800000000001
O00016954,3,231.0
O00016955,5,772.49
O00016956,2,121.38
O00016957,2,283.09000000000003
O00016958,3,222.24
O00016959,6,712.36
O00016960,2,84.58
O00016961,4,340.12
O00016962,2,830.26
O00016963,1,17.35
O00016964,2,82.86
O00016965,1,155.2
O00016966,1,18.65
O00016967,4,1818.97
O00016968,3,1025.02
O00016969,3,142.89
O00016970,1,44.23
O00016971,1,24.92
O00016972,2,802.6
O00016973,4,1019.1500000000001
O00016974,2,274.31
O00016975,2,746.46
O00016976,1,60.29
O00016977,3,1065.42
O00016978,1,66.33
O00016979,7,4619.11
O00016980,4,175.23000000000002
O00016981,2,132.22
O00016982,5,925.92
O00016983,1,23.37
O00016984,3,1080.09
O00016985,2,103.27
O00016986,3,274.75
O00016987,2,44.59
O00016988,5,308.53
O00016989,2,359.66
O00016990,3,417.56
O00016991,2,515.98
O00016992,3,243.02999999999997
O00016993,4,3486.19
O00016994,8,6066.85
O00016995,5,848.6500000000001
O00016996,1,12.46
O00016997,1,223.92
O00016998,4,246.89999999999998
O00016999,3,147.85
O00017000,5,209.37
O00017001,5,1570.6799999999998
O00017002,5,537.05
O00017003,1,121.02
O00017004,2,628.9300000000001
O00017005,2,47.239999999999995
O00017006,2,416.13
O00017007,4,1368.47
O00017008,3,234.24
O00017009,1,86.48
O00017010,1,327.68
O00017011,1,41.44
O00017012,3,779.16
O00017013,4,113.78
O00017014,1,400.2
O00017015,3,351.0
O00017016,11,1138.06
O00017017,6,1752.52
O00017018,4,423.95
O00017019,1,31.04
O00017020,5,2336.85
O00017021,3,259.9
O00017022,6,1417.6
O00017023,1,40.72
O00017024,3,1307.61
O00017025,1,64.82
O00017026,5,177.06
O00017027,2,402.42999999999995
O00017028,3,214.97000000000003
O00017029,1,40.84
O00017030,1,54.86
O00017031,1,48.09
O00017032,1,25.06
O00017033,4,709.3000000000001
O00017034,2,718.45
O00017035,1,86.67
O00017036,1,144.55
O00017037,1,292.19
O00017038,6,707.89
O00017039,3,466.84000000000003
O00017040,3,491.76
O00017041,1,104.55
O00017042,5,1391.3500000000001
O00017043,1,29.34
O00017044,1,1620.72
O00017045,1,470.89
O00017046,1,383.26
O00017047,1,64.23
O00017048,3,700.35
